img_url,img_caption,img_desc
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/22802004_361528090966498_7282469680067903488_n.jpg,"ya know... I just really like all the purple in this pic 🤷🏼‍♀️🦄💜�::✨",I think it's a woman posing for a picture and she seems :grinning_face_with_smiling_eyes: 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/23280015_285339798644749_1330843466896244736_n.jpg,"Jumping for winning at football!!!",I think it's a group of people standing in front of a flag and they seem :hushed_face: :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/21372111_850636015113069_1773311328442646528_n.jpg,"Happy birthday to Brynlee! Love you girl hope you have an amazing birthday 💓",I think it's a man standing next to a body of water posing for the camera and they seem :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/18723545_319980925099326_3459040315145453568_n.jpg,"take me back to Miami",I think it's a woman wearing sunglasses taking a selfie and she seems :neutral_face: 
https://scontent-ort2-1.cdninstagram.com/t51.2885-15/e35/23594155_106640453445841_3172196839768195072_n.jpg,"Look we’re not wearing frat shoes for once",I think it's a woman standing in front of a mirror posing for the camera and they seem :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/17494361_1846202592314038_1735815959005888512_n.jpg,"Cheers to this golden bday girl! Couldn't think of a better person to have in my life. Love you like XO 🎉👯🍾",I think it's a couple of people posing for the camera and they seem :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/22639198_321679561639785_7716194989654409216_n.jpg,"the HATERZ will ask “what is moot court?” 😤�:: & we’ll say 😈 it’s only 👏🏼 a simulation of 👊🏼an appellate court🥇the only thing we’re chasin 🏃🏻‍♀️is JUSTICE 💥 & analytical thinking💭 won’t stop 🙅🏻 can’t stop 💯",I think it's a group of people standing on a sidewalk 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/18581204_1412868348793547_6867999920050143232_n.jpg,"Most eventful birthday ever? I think yes! I walked through my elementary school and middle school graduated from JTED Early Childhood Education gave a speech at the TCC & turned 18 all in one day!! 🎈",I think it's a group of people posing for a photo and they seem :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/22580623_1944596155860815_1329639935455526912_n.jpg,"Just a Main with her main in Maine",I think it's a man sitting on top of a hill and they seem :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/22802636_336014333536487_1219152683449974784_n.jpg,"Blue Ranger Power!",I think it's a group of people posing for the camera and they seem :grinning_face_with_smiling_eyes: :neutral_face: :neutral_face: :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/18809512_1465891840151050_2990664626754027520_n.jpg,"This weekend this girl spent 18 hours in a car for me packed up my entire apartment and was the first person to arrive at graduation to claim the best seat in the house. Get you a tali ❤️ and wish her luck because she starts her internship today!!!",I think it's a little girl walking down the street 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/20686942_1339978272767375_3546181632463470592_n.jpg,"Everyone told each other to f*ck off probably 10 times but definitely not a bad place to get away🏕",I think it's a man riding a snowboard down a snow covered mountain 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/22709487_122937841713700_5063418562517925888_n.jpg,"I'm geeked",I think it's a group of people posing for the camera and they seem :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/20393827_2331776213715178_8657609433905364992_n.jpg,"We out here",I think it's a group of people on a boat posing for the camera and they seem :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: 
https://scontent-ort2-1.cdninstagram.com/t51.2885-15/e35/24125605_1936811029974535_7958262919869759488_n.jpg,"I bet ya wouldn't guess we're related!!",I think it's a group of teddy bears standing next to a statue of a woman and they seem :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/14368959_1374496982568582_4631322956797050880_n.jpg,"Snow 🐰's!",I think it's a couple of people that are standing in the snow and they seem :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/22857780_2005868429647254_5012348399186345984_n.jpg,"If you know me know this ain't my feng shui",I think it's a woman standing in front of a mirror posing for the camera and they seem :grinning_face_with_smiling_eyes: :neutral_face: :neutral_face: 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/21147529_141048366498434_7026367978572611584_n.jpg,"happy",I think it's a woman swimming in the water 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/22277424_124635988199831_5964710697894936576_n.jpg,"The Litty Titty family is now expecting 4 new children #pregnancypact",I think it's a group of people posing for the camera and they seem :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/22279987_136302937008391_5475136128967245824_n.jpg,"Gabby in a towel Erica in her element",I think it's a group of people posing for a photo and they seem :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: 
https://scontent-ort2-1.cdninstagram.com/t51.2885-15/e35/20905673_1469793293110462_3569210078873518080_n.jpg,"some luv for the lady in charge 💘💘💘#biddaybestday #firstlady",I think it's a woman posing for a photo and they seem :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/21569440_506292676429848_6924569866313662464_n.jpg,"Part 2 of my Shad series.  Sneak attack by @zeyalater.  Don't hate @chenxilin8",I think it's a man standing in front of a window posing for the camera and he seems :grinning_face_with_smiling_eyes: 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/22159099_275831059597721_7465753110162440192_n.jpg,"Highlights from the last 24 hours: strings hanging from a ceiling a small fluffy dog and the owner of that dog",I think it's a metal fence 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/21568870_531150723943491_6112504847582363648_n.jpg,"At least both teams had fun!",I think it's a group of people posing for the camera and they seem :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e15/22280786_183196162244266_2212223416629460992_n.jpg,"#mondaymotivationwithmichelle With or without makeup YOU ARE BEAUTIFUL and don’t you forget it. ❤️ If you’re worried about your friends or whoever else judging because you don’t want to wear makeup OR you dressing a little bit more extra today then they ain’t ya real friends. 🤷🏻‍♀️ You do what you want when you poppin boo. ✅ Go ahead with your “no make up on” soul boo and stand in your greatness 🙏🏼🌸🦋Now I’m acknowledging this because it’s undeniable some of us are still self-conscious. But being self-conscious isn’t always a bad thing love. ✋🏻 Be aware of your beauty in and out and I hope this silly video of me made you smile 😊#mondaymotivation #loveyourself #empowerment #turnup",I think it's a man standing in a room 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/21827443_505082153177500_523988956459565056_n.jpg,"a little too close for comfort",I think it's a close up of feet wearing blue and red shoes 
https://scontent-ort2-1.cdninstagram.com/t51.2885-15/e35/23823280_1357596637700941_3621842923106074624_n.jpg,"Thankful to be spending another Thanksgiving with you 💛",I think it's a man and a woman sitting on a couch posing for the camera and they seem :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/23279592_1527981830583176_392143463451197440_n.jpg,"In need of some puppy love today... if anyone has any leads lmk",I think it's a woman holding a dog in a park 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/22709210_1177664652333010_7070881436240183296_n.jpg,"I don’t get to see this view very often since I live in the Mission District. Whenever I make my way up here it always reminds me that I kind of love living in San Francisco.",I think it's a bridge over a body of water 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/17662020_141239819739608_7097375380092223488_n.jpg,"Just me under the tree 🌴☀️",I think it's a man standing next to a palm tree on a beach 
https://scontent-ort2-1.cdninstagram.com/t51.2885-15/e35/22637098_1943371279260459_1118809521427316736_n.jpg,"bonfires & grace-couldn’t ask for anything more",I think it's a woman sitting on a bench posing for the camera and they seem :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/22277849_174233093153439_6054805823136202752_n.jpg,"Too bad I'm allergic or I'd be taking these two home along with the 10 pounds of apple and pumpkin products I bought today",I think it's a woman holding a cat and she seems :grinning_face_with_smiling_eyes: 
https://scontent-ort2-1.cdninstagram.com/t51.2885-15/e35/23734999_1666022913460257_7822551569747935232_n.jpg,"missin the mountains & missin my dear friend #friendshiprocks",I think it's a man standing on a beach with a mountain in the background and they seem :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: 
https://scontent-ort2-1.cdninstagram.com/t51.2885-15/e35/23734221_1165161573615600_710529968924262400_n.jpg,"Dreams coming true !!",I think it's a group of people posing for a photo and they seem :grinning_face_with_smiling_eyes: :hushed_face: :grinning_face_with_smiling_eyes: :neutral_face: :grinning_face_with_smiling_eyes: 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/19624845_1672453629728889_8229699067656011776_n.jpg,"See that really shitty sand castle behind me? Yeah I made that 🙂 (Singapore I miss you)",I think it's a man standing on a beach and he seems :grinning_face_with_smiling_eyes: 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/20838652_653408651531789_1596158586206027776_n.jpg,"What's more awkward.... this picture or the fact that we're matching?",I think it's person standing in front of a building and she seems :grinning_face_with_smiling_eyes: 
https://scontent-ort2-1.cdninstagram.com/t51.2885-15/e35/20482251_522486468082568_5000301724590669824_n.jpg,"@laurameschini and i are pumped to have the opportunity to collaborate with mpls based clothing brand @nine56_studio . we also have an awesome GIVEAWAY TO ANNOUNCE !! one lucky person can win laura's  abel top  (size s) by nine56.  here's how to enter: 1. subscribe to janeandlaura.com (link in bio ➡️ button on the bottom of the home page)  2. follow @nine56_studio on insta  3. & tag 3 friends on this post  winner will be chosen at random on 8/6 and contacted via insta- good luck !",I think it's a person standing posing for the camera and she seems :grinning_face_with_smiling_eyes: 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/22220884_120966045258232_3177670741227208704_n.jpg,"pancakes parents prosecco etc.",I think it's Laci Green et al posing for a photo and they seem :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/22638669_132955647358302_8821974241730625536_n.jpg,"'why does music make me cry?' she googled at 11p last night.",I think it's a woman in a black shirt and she seems :grinning_face_with_smiling_eyes: 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/15534699_222457748201655_6817296512565903360_n.jpg,"Just another day in paradise🌴",I think it's a woman posing for a photo and they seem :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/22711050_2059668124254349_177313915179368448_n.jpg,"Athens just got a whole lot spookier 🎃☠️ #thisishalloween #spooky #college #costume",I think it's a group of people posing for the camera 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/23279597_1539773756136037_8395512194288058368_n.jpg,"@scentedleaf plz sponsor me",I think it's a woman sitting on a bench talking on a cell phone and she seems :grinning_face_with_smiling_eyes: 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/20837131_485663525121383_8467747630036811776_n.jpg,"happiness comes in waves",I think it's a close up of a mountain 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/22351936_503637636653432_3708040378411122688_n.jpg,"when a girl is educated she is unstoppable #dayofthegirl",I think it's a close up of text on a white background 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/22581983_121483715186000_2827056703835471872_n.jpg,"Happiest of birthdays to my guy! Thanks for making my life an adventure I love you so much Coop welcome to your 20’s love😘",I am not really confident but I think it's a man sitting on a boat 
https://scontent-ort2-1.cdninstagram.com/t51.2885-15/e35/23279425_312535122488515_9072829146752614400_n.jpg,"Oh wow how I'd rather be having a lake day instead of being in he library",I think it's a woman standing on a beach near a body of water 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/21294911_115985042440542_7630545366017900544_n.jpg,"bring on day three!!",I think it's a group of people posing for a photo and they seem :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/19429016_1388164361221026_8040604387896197120_n.jpg,"Air Bud Dives Deeper (2017) coming soon to a theater near you!",I think it's a dog swimming in a pool of water 
https://scontent-ort2-1.cdninstagram.com/t51.2885-15/e35/23735118_296630967408162_7889035881078587392_n.jpg,"Dear pickpocketer you can steal my wallet but you can't steal my spirit!!",I think it's a woman standing next to a painting and she seems :grinning_face_with_smiling_eyes: 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/21980193_1874126779570270_4841411741642391552_n.jpg,"Happy birthday to this lil ray of sunshine ☀️",I think it's a woman is walking down the street and they seem :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/17267859_626423307541266_1513622792384282624_n.jpg," This place is pretty GRAND  - Winston Saab #sunturnt",I think it's a group of people posing for a photo in front of a mountain and they seem :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: 
https://scontent-ort2-1.cdninstagram.com/t51.2885-15/e35/23098536_129100264517417_8889401315562618880_n.jpg,"Okay rude.. but can’t wait for u to finally join me at wc next semester🤗",I think it's a woman holding a cell phone 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/18721811_1891795381061998_2485766984608776192_n.jpg,"Find yourself some friends that'll bring you to the Italian coast with them when your plane ticket to Paris is for the wrong weekend😂 #LstoWs #ciaociao #FITaly #shackalackaboomboom",I think it's a man that is standing in the sand on a beach 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/22580980_629129670809846_2748119770485227520_n.jpg,"Playing with art; just call me artsy 😉",I think it's a woman standing in front of a curtain 
https://scontent-ort2-1.cdninstagram.com/t51.2885-15/e35/23734392_458817817848067_2945474643017859072_n.jpg,"💁🏼",I think it's a woman standing in front of a sign and she seems :neutral_face: 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/17662595_190226088149928_563009438718361600_n.jpg,"No need to bring extra water on this hike #nz #lads #waterfall #glacier #life #tourist",I think it's a man riding a skateboard down the side of a mountain 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/22159230_119948915351936_5103738714765393920_n.jpg,"boyfriend dayyy💛",I think it's a woman smiling for the camera and she seems :grinning_face_with_smiling_eyes: 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/22637266_690571971152812_5839741778239946752_n.jpg,"air force 1s on display @ the MoMA #fashion #is #art",I think it's a woman standing in front of a tree and she seems :grinning_face_with_smiling_eyes: 
https://scontent-ort2-1.cdninstagram.com/t51.2885-15/e35/20987089_133830237229756_3893141979831205888_n.jpg,"Don't mind my fading temporary tat ⚡️💫 #RIPsummer",I think it's a woman standing next to a body of water and she seems :grinning_face_with_smiling_eyes: 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/21568523_115851879121264_4998637424763469824_n.jpg,"Flydays baby👼🏿",I think it's a woman standing in front of a fence 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/22860236_1970073896596892_8651608909326319616_n.jpg,"The cold never stopped us anyway",I think it's a group of people posing for a photo and they seem :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/23161166_758898470966078_6403149562290110464_n.jpg,"...and a lovely 2 months it’s been ❤️",I think it's a man wearing a suit and tie 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/22582455_147863685829936_2947476359770800128_n.jpg,"not today Satan",I think it's a woman wearing a costume posing for the camera and she seems :grinning_face_with_smiling_eyes: 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/20393789_1948837715392570_8565010720687652864_n.jpg,"Just chillin' it",I think it's a group of people posing for the camera and they seem :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/21826980_351076071989384_2852379315616612352_n.jpg,"One final bid day for the college career :)",I think it's a girl posing for a picture and she seems :grinning_face_with_smiling_eyes: 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/20766370_163508607541970_2417796696198086656_n.jpg,"Not a very fitting photo for a girl that never actually seems to be in the US. Happy birthday to the most adventurous worldly and truly wonderful woman!✨💕 I love you more than you can imagine and can't wait to see you soon!!🍾 @melisacya",I think it's a man holding a sign posing for the camera and they seem :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/22429836_122940088463144_5456557607978270720_n.jpg,"swipe left for a surprise ! #campalphaphi 🌲",I think it's a man standing next to a lake 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/20633190_266623053835166_8588221655963140096_n.jpg,"I saw The Lumineers perform in January and my absolute favorite part of the show was the way Wes stomped his feet in time with the music so I made some art about it hope ya like it ✨",I think it's a man holding a sign in a field 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/22639399_121713235163642_7860231725857636352_n.jpg,"Wait are you sure it’s fall in the PNW?? 🍂",I think it's a large body of water 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/22426705_490126994695378_1403629878229598208_n.jpg,"Stress-free discipline.  #trip #red #levis #asheville #northcarolina",I think it's a young child sitting in a parking lot and they seem :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: 
https://scontent-ort2-1.cdninstagram.com/t51.2885-15/e35/22802181_1925307464382781_1176704499461390336_n.jpg,"I don't know why ppl let us hangout together ¯\_(ツ)_/¯🌸🌸#flamingoflock",I am not really confident but I think it's a woman brushing her teeth and they seem :grinning_face_with_smiling_eyes: :neutral_face: 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/14736213_1768778090055112_9085077719170940928_n.jpg,"Ian forgot Jimmy Jr's eyebrows",I think it's a lamp that is lit up at night 
https://scontent-ort2-1.cdninstagram.com/t51.2885-15/e35/23966938_1978900059024416_3874955778334916608_n.jpg,"✨Wow.. My first @dreamstateusa☁️ & I am so impressed! I have never felt so welcomed at an event before. The energy at this place was unreal & I'm so excited for tonight! PS @cosmickittyy💙 is an absolute dime piece & one of the kindest girls out there🤗✨ #dreamstate #insomniacevents #freedomravewear #puffballprincess #iheartraves #ihrstyled #edmbabes #girlsgonerave #ravebooty #festivalseason #trance",I think this may be inappropriate content so I won't show it
https://scontent-ort2-1.cdninstagram.com/t51.2885-15/e35/23735326_507278646323583_5935779205483593728_n.jpg,"Starting out Thanksgiving break working on my senior thesis in the cutest little coffee shop a little north of where I live. If you’re looking for some of the best places to grab a good cup of coffee delicious brunch spots and more check out @collegiate_eaters where @kylieaberle @ch_kuo and I post some of our favorite places around the PNW (and a few places in between).",I think it's a vase of flowers on a table 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/22277704_183334998879428_2359473995255906304_n.jpg,"welcome to the giiiirrrrlssss rooooom",I t334998879428_2359473995255906304_n.jpg,"welcome to the giiiirrrrlssss rooooom",I think it's a woman holding a colorful umbrella 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/20067290_1915568928683566_771377230168195072_n.jpg,"Wish I could bring this cute one home with me today",I think it's a woman petting a dog 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/21911428_737484666444013_8153237362613157888_n.jpg,"Peep my byline. #fittoprint",I think it's a close up of a newspaper 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/21577020_104095663671197_6208774151520387072_n.jpg,"(barn) dancin' away with my heart ❤️",I am not really confident but I think it's a man and a woman taking a selfie and they seem :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/22280441_1583072328405594_1670843798285975552_n.jpg,"so happy I get to experience my favorite season with these amazing women!!!!",I think it's a group of people standing in front of a brick building and they seem :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: 
https://scontent-ort2-1.cdninstagram.com/t51.2885-15/e35/23279369_2041758126053275_4163575536221683712_n.jpg,"Capturing our finest moments always @thesummitic_",I think it's a group of people standing on a stage posing for the camera and they seem :neutral_face: :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/20838468_110026616384636_118020478613848064_n.jpg,"everyone is leaving & my heart is really sad",I think it's a woman posing for a picture and they seem :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/22710737_1768129156821510_8522219914272964608_n.jpg,"Waiting for halloweekend like..... 👻",I think it's a person posing for the camera and she seems :grinning_face_with_smiling_eyes: 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/21985287_283224488839100_391183585505181696_n.jpg,"My little > yours👯🎀😙",I think it's a little girl standing in front of a building and they seem :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/22639406_1496263303786237_2656319547522416640_n.jpg,"My sisters 👯👯",I think it's a group of people posing for a photo and they seem :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/22580520_121233081901995_8611756277153923072_n.jpg,"Paparazzi caught me visiting my safety school today... SO embarrassing !!!!",I think it's a group of people that are standing in the grass 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/22499887_1445451585569193_8591727788090720256_n.jpg,"get you an ali",I think it's a group of people posing for a photo and they seem :grinning_face_with_smiling_eyes: :hushed_face: :hushed_face: :hushed_face: :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: :neutral_face: :neutral_face: :loudly_crying_face: 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/22858096_1542886565804484_725088881560518656_n.jpg,"Showed UCLA how it’s done dawgy style",I think it's a group of people posing for a photo and they seem :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: 
https://scontent-ort2-1.cdninstagram.com/t51.2885-15/e35/23595901_171156333558of people standing in front of a building and they seem :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/23101094_827933147385837_2085278524255502336_n.jpg,"Shagadelic baby!!!",I think it's a little girl walking down the street and they seem :neutral_face: :grinning_face_with_smiling_eyes: 
https://scontent-ort2-1.cdninstagram.com/t51.2885-15/e35/23596140_712854378909416_540857741162315776_n.jpg,"Einstagram.com/t51.2885-15/e35/23596140_712854378909416_540857741162315776_n.jpg,"Even while studying abroad we're still surrounded by phis ❣️ @hannahkg__ met up with her friend from @fandm_alphaphi in Berlin. We can't wait to have you home! 👭 #AOE #scualphaphi #phisoverseas",I think it's a person posing for the camera and they seem :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/21147286_491444951221403_4698732618831626240_n.jpg,"It's been over 6 months since my best friend left me and it still hits me like it was just yesterday. I wish I could hold your hand one more time. I miss our weekly conversations about life and your funny jokes that never failed to make me smile no matter how hard the day was. Miss you always love you forever.",I think it's a person lying on a bed 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/22638888_313682449109274_9071298570732175360_n.jpg,"Last week things got a little grimmy...",I thing_eyes: 
https://scontent-ort2-1.cdninstagram.com/t51.2885-15/e35/23421121_128510131165591_9108603235031056384_n.jpg,"🥂🍾🍸",I think it's a woman posing for a picture and she seems :grinning_face_with_smiling_eyes: 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/23098503_361645914278040_3792162338015019008_n.jpg,"A black widow's bite is deadly 🕷🌹",I think it's a woman talking on a cell phone and she seems :grinning_face_with_smiling_eyes: 
https://scontent-ort2-1.cdninstagram.com/t51.2885-15/e35/23823921_299003827268999_2127035463322566656_n.jpg,"Thankful for cheesy sandwiches and cheesier Instagrams with my best friend • • • #ExpressPartner #ExpressU",I think it's a woman eating a sandwich 
https://scontent-ort2-1.cdninstagram.com/t51.2885-15/e35/22639315_853523821465362_2691663490531196928_n.jpg,"love this little (lei)dy too much!! 🌸🌴🌊👙",I really can't describe the picture :flushed_face:
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/22426681_810153599146ce:
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/22426681_810153599146791_8709295839144574976_n.jpg,"Hey mom yeah can you come pick me up???",I think it's a man standing on a rocky hill 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/22430029_1885179431800663_6869612654499987456_n.jpg,"Freaky Friday got us seeing double 🍂🍁 Sun dappled twins take on Mountain Day 💃🏼 👯👯",I think it's person standing in front of a building and she seems :grinning_face_with_smiling_eyes: 
7081551552342654976_n.jpg,"Operation Get Banned From Chili's is a GO people. This is NOT a drill. #22  In all sincerity a huge thank you to my friends family and the always wonderful and supportive staff of @chilis for making this birthday amazing. And I really did feel God in this Chili's tonight.",I think it's person standing in a parking lot 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/22582514_1863411953987839_581359905533853696_n.jpg,"Guess who's it is",I think it's a man in a white shirt and he seems :neutral_face: 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/21226958_120596622001797_5029645585402036224_n.jpg,"We back ☘️",I think it's a woman wearing a hat and smiling at the camera 
https://scontent-ort2-2.cdninstagram.com/t51.2885-15/e35/21435962_308983032905663_3386775510410330112_n.jpg,"Can't hide that Tech Pride 🐐❤️",I think it's a group of people standing in front of a crowd and they seem :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: :grinning_face_with_smiling_eyes: :neutral_face: 
